order_id,order_date,customer_id,category,sales_amount,quantity,profit
1044.0,2023-04-23,23,Fashion,201.98,2,23.166095170892852
1045.0,2024-11-15,49,Home & Kitchen,255.49,8,55.09145460739971
1046.0,2023-02-02,50,Beauty,241.96,10,30.953402992648474
1047.0,2024-07-15,27,Electronics,73.0,1,13.141241386495047
1048.0,2023-09-08,1,,376.14,6,70.2169011180453
1049.0,2024-02-14,103,Electronics,324.81,1,31.25114392481161
1050.0,2023-02-20,90,,152.58,4,44.613805626079085
,2023-03-16,116,Home & Kitchen,163.23,6,39.79273268930868
1052.0,2024-09-25,149,Home & Kitchen,116.17,10,33.09389801037796
1053.0,2024-01-12,54,Home & Kitchen,76.33,5,20.892042914535608
1054.0,2023-11-24,83,Home & Kitchen,159.95,1,31.906025402708266
1055.0,2024-08-08,196,Home & Kitchen,146.5,2,41.08864385772165
1056.0,2023-01-06,13,Beauty,253.13,5,18.256526761100595
1057.0,2023-08-30,110,Fashion,10.07,2,0.9968868561401981
1058.0,2024-05-24,102,Sports,454.12,5,27.84065411001339
1059.0,2024-05-23,142,Fashion,125.6,6,16.4953723859665
1060.0,2024-06-23,115,,207.02,8,30.466993127879146
1061.0,2023-08-28,86,Home & Kitchen,291.17,4,34.31067439540132
1062.0,2023-09-04,30,Home & Kitchen,332.42,10,85.49323069807109
1063.0,2023-02-17,123,Home & Kitchen,433.43,5,60.32839859720061
1064.0,2024-11-15,22,Beauty,201.91,4,24.276371712744762
1065.0,2024-07-12,131,Sports,216.78,3,40.25041422676128
1066.0,2023-08-19,173,Home & Kitchen,331.65,1,28.266879803220007
1067.0,2023-06-10,59,Sports,406.94,3,101.95850983701222
1068.0,2024-09-30,108,Fashion,253.05,9,17.368760095791504
1069.0,2024-04-11,25,Home & Kitchen,131.75,9,39.09308847427954
1070.0,2023-05-05,93,Fashion,301.45,2,73.27079642611933
1071.0,2024-02-17,116,Electronics,27.16,10,2.7072794776170306
1072.0,2023-01-02,44,Sports,366.92,7,18.85254380374805
1073.0,2024-10-10,95,Home & Kitchen,222.38,10,56.45457811494651
1074.0,2023-07-24,123,Fashion,425.14,10,96.38533279084398
1075.0,2024-09-06,168,Electronics,238.24,8,55.3316669285212
1076.0,2024-08-12,176,Sports,30.65,1,7.442359031481059
1077.0,2023-05-08,113,Home & Kitchen,185.89,8,12.735540077712514
1078.0,2024-07-11,22,Sports,167.83,7,23.431825805396322
1079.0,2023-03-06,84,Sports,377.11,3,29.77934525938042
1080.0,2024-08-04,136,Electronics,92.4,3,24.557689137726214
1081.0,2023-12-03,176,Fashion,79.91,7,16.447438328697537
1082.0,2023-08-03,114,Fashion,471.7,1,62.60614958074865
1083.0,2024-10-01,87,Fashion,431.74,10,28.447170538121963
1084.0,2024-02-01,7,,247.44,10,31.60936642133086
1085.0,2023-04-29,97,Home & Kitchen,87.12,7,11.438492753742551
1086.0,2023-12-19,158,Sports,452.47,5,105.15472687815597
1087.0,2023-10-25,75,Electronics,240.4,8,50.33720402844831
1088.0,2024-06-06,17,Fashion,34.17,10,9.28751485345827
1089.0,2024-02-25,73,Electronics,329.9,9,55.44092595273177
1090.0,2023-07-17,175,,184.58,10,14.747676478822934
1091.0,2024-09-23,23,Fashion,308.99,10,70.54587670100831
1092.0,2024-01-27,144,,284.06,5,68.23015022752897
1093.0,2024-06-14,7,,190.82,7,36.31672871005282
1094.0,2023-07-20,137,Beauty,68.84,7,16.710345167017994
1095.0,2023-08-19,23,Fashion,170.34,8,29.54528547117758
1096.0,2024-04-10,5,Beauty,242.98,5,43.902405720809234
1097.0,2024-02-08,100,,180.91,7,28.382111407811305
1098.0,2024-10-28,191,Fashion,454.63,6,25.620574397917
1099.0,2024-05-22,74,Electronics,84.68,10,6.518061509448256
1100.0,2024-04-26,44,Sports,435.0,2,25.167923943432353
1101.0,2023-06-10,101,Sports,71.22,5,14.89228737255161
1102.0,2023-02-19,143,Beauty,146.64,5,18.856290266258135
1103.0,2024-09-26,106,Sports,113.82,1,20.162379017091617
1104.0,2023-11-25,52,Fashion,47.36,9,13.113587051284942
1105.0,2024-08-26,67,Home & Kitchen,433.15,8,48.6527322639588
1106.0,2023-02-13,156,Electronics,345.45,4,52.71419519066457
1107.0,2024-03-02,171,Fashion,439.82,3,105.06762543850091
1108.0,2023-11-26,2,Sports,188.18,9,20.17280969555338
1109.0,2024-07-06,37,,144.01,6,9.971969203611119
1110.0,2024-10-20,28,Home & Kitchen,232.44,6,28.459456928819062
1111.0,2024-12-27,17,Beauty,298.31,6,26.938980550185516
1112.0,2024-06-13,26,Electronics,375.32,8,105.99953071930362
1113.0,2024-11-28,142,Electronics,305.56,5,77.0103157949258
1114.0,2024-02-09,32,Beauty,273.92,2,57.07148924583381
1115.0,2024-10-04,6,Fashion,117.49,5,31.471476185288736
1116.0,2024-12-18,135,Sports,432.0,3,108.39658430510437
1117.0,2024-07-25,124,,51.35,4,4.962593130949485
1118.0,2023-11-07,179,Fashion,455.03,4,124.28678027072364
1119.0,2023-05-24,136,Home & Kitchen,96.49,1,17.834783230610284
1120.0,2023-01-23,133,,215.41,7,54.25317095597268
1121.0,2023-06-04,74,Beauty,246.22,1,67.46989996679063
1122.0,2024-10-17,192,Electronics,27.43,7,3.552208829619556
1123.0,2024-06-12,154,Beauty,22.41,8,1.737065907166309
1124.0,2023-12-05,43,Fashion,154.78,7,16.558951114560433
1125.0,2023-08-02,160,Electronics,160.35,3,25.13918347655505
1126.0,2023-06-26,1,Beauty,188.9,5,48.07574732068974
1127.0,2024-03-01,45,,174.16,4,46.18420959498119
1128.0,2023-05-03,178,,15.38,5,0.7957309418924283
1129.0,2024-06-19,125,Fashion,186.11,4,33.06929512067769
1130.0,2024-10-28,183,Home & Kitchen,339.11,9,52.34256131944561
1131.0,2023-10-04,144,Beauty,12.33,6,1.301147325776026
1132.0,2024-06-19,149,Beauty,268.31,9,21.45576917732511
1133.0,2024-03-24,128,Home & Kitchen,167.26,8,22.4803783922427
1134.0,2024-02-06,166,Electronics,459.63,4,131.3288968023278
1135.0,2024-07-29,167,Home & Kitchen,327.18,10,42.795383824637675
1136.0,2024-04-10,168,Home & Kitchen,268.96,7,48.33148140602394
1137.0,2024-10-31,37,Home & Kitchen,379.61,9,85.69875674654962
1138.0,2023-02-08,191,Sports,444.1,9,62.57697660416111
1139.0,2023-01-24,37,,105.05,8,30.773926947459227
1140.0,2023-10-10,27,Electronics,383.93,9,111.57459748678119
1141.0,2024-06-18,91,,217.92,8,24.61309947656584
1142.0,2024-10-06,123,Fashion,43.76,3,7.627898654462696
1143.0,2023-07-05,155,Sports,443.48,5,55.532378209385264
1144.0,2023-12-14,158,Sports,496.68,3,60.20264418685016
1145.0,2023-12-17,96,Electronics,58.93,1,3.4899369519006544
1146.0,2023-11-28,52,Fashion,311.49,3,63.04279859784952
1147.0,2024-02-04,123,Beauty,480.5,7,84.409317665367
1148.0,2023-05-30,68,Home & Kitchen,410.99,9,25.838812994058284
1149.0,2023-12-07,104,,56.04,4,6.705836963954926
1150.0,2023-07-16,142,Home & Kitchen,74.08,3,20.525084208102424
1151.0,2023-12-27,102,Fashion,425.17,9,46.72213226371917
1152.0,2024-09-26,71,Beauty,253.28,1,21.838743300816247
1153.0,2024-10-07,181,,269.89,10,46.51910136782787
1154.0,2024-01-18,86,Home & Kitchen,375.75,5,111.37703953301455
1155.0,2023-07-13,122,Sports,375.13,4,41.457048500527286
1156.0,2023-11-18,163,,245.55,4,53.53822091637837
1157.0,2023-03-24,190,Beauty,479.08,9,115.17318132792049
1158.0,2024-05-30,128,Beauty,402.18,1,44.00226686071583
1159.0,2024-02-22,3,Sports,190.43,7,44.190059816539105
1160.0,2023-07-07,98,Home & Kitchen,331.56,2,47.06354387109891
1161.0,2024-03-31,41,Home & Kitchen,212.8,9,44.278670187578435
1162.0,2024-03-17,41,Sports,490.57,10,102.22616755199303
1163.0,2023-01-26,131,Electronics,197.85,7,36.393255311047746
1164.0,2024-04-05,62,Beauty,109.65,6,7.957568321616468
1165.0,2023-07-19,41,Sports,320.68,10,83.00020107138921
1166.0,2023-08-02,170,Home & Kitchen,235.13,8,30.612754169201057
1167.0,2023-11-22,47,,141.39,1,13.662463046358846
1168.0,2023-08-20,178,Sports,459.14,2,27.637374623363577
1169.0,2024-12-19,188,Home & Kitchen,354.96,5,70.18383977852459
1170.0,2023-11-12,25,,145.13,3,31.84022895854261
1171.0,2024-11-06,16,Beauty,67.07,2,3.631636421547828
1172.0,2024-11-24,117,Fashion,446.79,4,79.53901437938394
1173.0,2024-07-21,190,,221.55,1,23.62253474877579
1174.0,2024-05-15,59,Fashion,411.14,3,86.87108526223531
1175.0,2023-10-17,108,Electronics,336.25,10,31.470177938232094
1176.0,2024-12-25,161,Fashion,265.54,6,59.1449017439322
1177.0,2023-08-21,27,,139.18,9,20.4154563745272
1178.0,2023-07-22,74,Home & Kitchen,400.36,8,113.77530457265976
1179.0,2024-09-28,4,,194.27,5,16.39254845481053
,2024-12-21,190,Fashion,294.79,8,39.87523740652642
1181.0,2023-07-13,180,Fashion,134.85,3,10.567976084823359
1182.0,2023-06-22,188,,57.31,3,16.114047815886106
1183.0,2024-06-07,198,,33.79,9,9.100824187685836
1184.0,2024-08-10,118,Sports,285.65,7,32.70275648920855
1185.0,2024-05-07,77,Electronics,176.05,2,37.850047826079305
1186.0,2023-09-27,104,Fashion,34.4,3,8.748110921730456
1187.0,2024-05-06,57,Home & Kitchen,403.17,5,76.11857780313882
1188.0,2023-01-15,137,Electronics,210.0,8,38.306655363690346
1189.0,2024-03-20,198,Beauty,224.09,3,24.753669966970556
1190.0,2023-12-14,64,Electronics,190.43,3,13.953890018319347
1191.0,2023-04-09,137,Fashion,298.49,8,81.87698289787214
1192.0,2024-11-11,6,Electronics,169.26,5,46.564190088866326
1193.0,2024-04-19,150,Beauty,127.29,10,26.511371124078572
1194.0,2023-05-14,56,Home & Kitchen,313.71,4,42.27475893747197
1195.0,2023-03-01,6,Fashion,204.59,10,28.09069671750107
1196.0,2024-09-16,97,Home & Kitchen,50000.0,4,12.868469047099154
1197.0,2023-04-18,77,,343.79,7,94.29388406727412
1198.0,2024-10-11,167,Fashion,362.65,7,98.55797293993619
1199.0,2024-08-30,80,,466.58,2,114.29758304656252
1200.0,2024-04-29,77,Electronics,204.88,10,43.128860916022624
1201.0,2023-03-27,81,,347.65,9,24.695314707632182
1202.0,2023-07-23,118,Home & Kitchen,365.64,9,33.05648075538864
1203.0,2023-07-02,195,Electronics,415.49,9,114.10956994777905
1204.0,2024-05-01,169,,421.15,2,84.90689961890908
1205.0,2024-05-25,15,Fashion,227.04,2,11.8740246497599
1206.0,2023-10-09,151,Beauty,116.12,6,8.751718889400912
1207.0,2023-08-03,81,Fashion,384.07,8,82.91128111533274
1208.0,2023-09-01,59,Beauty,151.65,3,7.774397297569767
1209.0,2023-09-08,96,Beauty,102.41,9,9.237588136416509
1210.0,2023-04-10,169,Sports,71.4,8,13.364898140193565
1211.0,2024-10-28,121,Sports,70.21,2,15.654990457500997
1212.0,2024-11-27,44,Beauty,459.7,6,97.91164774833636
1213.0,2024-01-08,68,Home & Kitchen,208.29,2,22.092763616884998
1214.0,2023-02-24,100,Beauty,74.64,7,17.02126427034502
1215.0,2023-12-11,28,Beauty,53.49,3,5.847113422550959
1216.0,2023-10-29,48,Electronics,461.19,3,60.57727169851817
1217.0,2023-03-12,47,Sports,449.9,2,106.45662079064977
1218.0,2024-02-29,118,Sports,39.9,6,8.475088167995965
1219.0,2024-05-13,27,Home & Kitchen,345.28,1,90.56896479385743
1220.0,2023-08-26,12,,49.93,4,10.705152928139038
1221.0,2024-06-23,177,Fashion,101.09,5,19.417079177795706
1222.0,2023-01-21,29,Fashion,80.89,5,5.9388379924036006
1223.0,2023-12-29,21,Sports,103.61,5,14.705258588746979
1224.0,2023-12-06,128,Electronics,466.17,2,54.21584693554749
1225.0,2023-04-07,186,Electronics,134.43,10,14.921381939862552
1226.0,2023-01-08,128,Sports,175.7,7,51.52448861750117
1227.0,2023-05-12,182,Electronics,218.28,6,32.365342835065114
1228.0,2024-05-23,41,Home & Kitchen,262.26,1,71.60003239018742
1229.0,2024-12-25,64,Fashion,329.35,3,68.43387661804964
1230.0,2024-05-29,123,Home & Kitchen,212.0,10,52.72499908770737
1231.0,2023-01-30,126,Beauty,14.23,6,2.4996314587217214
1232.0,2023-02-14,38,Sports,249.16,9,48.393342973375916
1233.0,2024-02-04,15,Home & Kitchen,327.86,3,56.76221277386319
1234.0,2023-09-11,78,Sports,409.39,10,40.45213169366036
1235.0,2023-03-03,52,,14.53,1,3.350807308687418
1236.0,2024-09-29,134,,232.29,5,27.9196530178466
1237.0,2024-04-12,43,Home & Kitchen,473.98,2,26.580320442295125
1238.0,2023-01-04,183,Electronics,225.21,3,47.60220394031332
1239.0,2024-07-28,171,Home & Kitchen,179.16,8,16.89078733064172
1240.0,2023-09-19,191,Electronics,380.71,4,108.54599691224949
1241.0,2023-09-04,124,Beauty,499.79,9,144.18049087503078
1242.0,2024-03-19,174,Home & Kitchen,145.94,10,40.675827277193065
1243.0,2024-12-29,91,Electronics,197.05,9,28.087442971333836
1244.0,2023-09-29,160,Home & Kitchen,461.6,7,24.863693547431303
1245.0,2023-10-08,180,Beauty,114.83,6,32.39120513548713
1246.0,2024-07-25,198,Beauty,295.45,8,46.399251655087625
1247.0,2023-01-12,114,,319.95,6,93.31780233825552
1248.0,2023-12-20,115,Sports,166.33,4,48.386227697313856
1249.0,2023-05-31,147,Sports,10.31,2,2.7141318714671208
1250.0,2024-07-23,154,Beauty,436.41,3,53.945610247021975
1251.0,2024-05-27,100,Sports,477.75,1,69.88260995989245
1252.0,2023-06-27,43,Sports,320.69,4,84.27225479718521
1253.0,2023-11-28,135,Electronics,276.26,6,35.70121828611832
1254.0,2023-12-25,5,,454.32,6,41.96698616860638
1255.0,2023-12-17,135,Sports,157.84,7,29.8633778166065
1256.0,2024-03-23,161,Sports,261.0,1,74.13409901399096
1257.0,2023-12-18,40,Electronics,10.66,9,2.3879194081388033
1258.0,2024-06-27,1,Fashion,410.23,7,78.97554845144005
1259.0,2023-02-05,184,Home & Kitchen,424.19,2,31.51482422315558
1260.0,2024-10-03,137,Fashion,37.66,9,7.673293039372682
1261.0,2023-09-17,137,Beauty,186.46,9,55.47436022261023
1262.0,2024-07-02,93,Home & Kitchen,189.46,1,16.10807938167796
1263.0,2024-05-07,21,Electronics,324.13,9,58.208047555164505
1264.0,2023-09-10,91,,86.36,6,23.260484622924558
1265.0,2023-07-19,91,Sports,45.46,4,10.691835340776535
1266.0,2023-11-01,9,,193.34,4,43.35725584100628
1267.0,2023-11-12,196,Home & Kitchen,241.92,2,54.58223739954037
1268.0,2024-03-18,110,Fashion,337.97,3,47.27280609443516
1269.0,2023-05-23,17,Electronics,211.74,5,26.128284276140956
1270.0,2023-07-14,77,Home & Kitchen,201.59,7,50.869278833228385
1271.0,2023-12-12,30,Electronics,439.07,3,110.87762205044697
1272.0,2023-10-13,29,,259.58,7,69.24765811425583
1273.0,2024-09-08,15,Fashion,344.7,9,95.9335046165539
1274.0,2023-05-31,164,Electronics,161.64,8,28.745346337970492
1275.0,2024-05-02,200,,297.08,10,52.10161520641831
1276.0,2023-10-25,190,Sports,216.73,10,54.09012853436729
1277.0,2023-07-09,112,,11.89,7,2.526517784236907
1278.0,2023-03-25,150,Home & Kitchen,47.48,9,10.706346833048938
1279.0,2023-08-05,15,Home & Kitchen,137.13,8,34.138262189943134
1280.0,2023-07-28,162,,28.08,7,7.651837499559315
1281.0,2023-10-23,32,Home & Kitchen,158.87,2,21.36782264225087
1282.0,2023-10-25,43,Home & Kitchen,208.5,1,30.002261406357086
1283.0,2023-07-10,46,Fashion,36.19,5,2.6598016007102623
1284.0,2024-08-20,95,Sports,19.38,4,3.7707672831264625
1285.0,2024-07-18,143,Fashion,364.82,6,21.519115081631863
1286.0,2023-09-20,140,Beauty,364.95,6,60.72749917936033
1287.0,2023-03-24,43,Fashion,389.38,10,72.29274196560904
1288.0,2024-02-02,164,Electronics,212.39,7,25.83412413488158
1289.0,2024-05-08,61,Fashion,179.37,2,35.462940487065865
1290.0,2024-10-19,156,Electronics,250.63,6,14.44256941055599
1291.0,2023-05-12,154,Electronics,219.88,6,13.047029935544316
1292.0,2024-12-29,194,Home & Kitchen,371.36,4,94.93823605164268
1293.0,2024-07-01,130,Sports,62.46,5,8.747376865636872
1294.0,2023-02-04,21,,236.2,9,19.312923272093798
1295.0,2023-02-07,36,Beauty,148.15,1,26.750084744279818
1296.0,2023-11-18,56,Electronics,143.53,3,34.805793669060904
1297.0,2023-12-07,106,,255.47,10,26.557449473654632
1298.0,2023-08-30,132,Sports,63.1,6,12.98109725604473
1299.0,2023-03-04,52,Electronics,298.04,6,21.261239616685657
1300.0,2023-04-13,172,Electronics,143.77,1,9.046070263102683
1301.0,2024-03-15,23,Fashion,93.3,3,17.058846781327052
1302.0,2023-05-31,195,Electronics,489.47,2,90.62966824362472
1303.0,2024-08-11,43,Sports,356.6,9,74.65687571856512
1304.0,2024-03-18,35,Home & Kitchen,401.15,10,92.87538463071141
1305.0,2024-11-05,129,Home & Kitchen,356.83,3,104.89482437865405
1306.0,2024-06-30,22,Beauty,24.18,6,4.330035605480726
1307.0,2024-01-30,124,Sports,476.62,5,62.312878533314155
1308.0,2023-07-21,52,Home & Kitchen,211.68,7,52.665253427159804
1309.0,2024-03-09,155,Home & Kitchen,59.52,10,7.0059838987796645
1310.0,2024-04-17,74,Sports,442.35,8,70.66225198728453
1311.0,2023-11-30,130,Home & Kitchen,484.98,9,33.76144395584304
1312.0,2023-03-02,60,,88.39,10,4.9796880526230725
1313.0,2024-11-24,134,Electronics,392.44,3,114.06743596405123
1314.0,2024-07-09,3,Fashion,291.17,5,75.41158292238475
1315.0,2024-01-02,183,Electronics,30.43,2,6.816123772857807
1316.0,2024-05-09,27,Fashion,366.81,3,55.84250738514958
1317.0,2024-07-22,127,Sports,75.37,7,7.0337982259349126
1318.0,2023-09-13,140,,342.11,6,30.485169167051314
1319.0,2024-07-21,89,Beauty,486.2,1,54.727024271906565
1320.0,2023-04-13,5,Sports,481.7,7,90.22562109723457
1321.0,2023-08-28,148,Home & Kitchen,437.76,9,100.09337778029483
1322.0,2024-05-07,109,Beauty,302.45,3,65.04167414706946
1323.0,2024-10-11,179,Sports,164.63,10,19.752879363552644
1324.0,2023-05-17,138,Beauty,54.41,5,15.709054980221095
1325.0,2024-01-17,145,Electronics,102.2,7,23.963266221576884
1326.0,2023-07-14,143,Sports,462.44,4,87.21087201084305
1327.0,2024-11-30,10,,451.66,5,91.6554480610519
1328.0,2024-01-04,44,,290.76,8,45.038728537876054
1329.0,2023-01-04,195,Fashion,408.32,2,45.70437940827816
1330.0,2024-06-30,49,,486.61,7,67.6354662896226
1331.0,2023-03-29,171,,356.85,2,85.45184612980255
1332.0,2023-04-03,90,Electronics,251.82,7,13.49714207668628
1333.0,2023-04-03,48,Fashion,209.75,1,16.57405908658142
1334.0,2023-11-09,166,Electronics,333.46,3,20.508010252143418
1335.0,2023-05-13,67,,429.96,9,25.8759389612661
1336.0,2023-09-07,86,Fashion,478.89,2,126.3623797692578
1337.0,2024-05-24,73,Electronics,198.97,5,44.95020107021083
1338.0,2023-12-23,118,Fashion,207.82,4,35.026701290231976
1339.0,2024-03-12,49,Sports,496.69,1,36.98281231343648
1340.0,2023-01-04,19,Beauty,103.13,4,17.83158630019973
1341.0,2023-12-14,30,,199.5,10,33.58940456768072
1342.0,2023-10-29,24,,283.16,5,26.418960370929977
1343.0,2023-01-27,111,Sports,76.05,1,12.051104481136964
1344.0,2023-01-26,134,Beauty,366.07,7,54.77365703021163
1345.0,2024-06-02,182,Fashion,466.74,8,95.1974686912229
1346.0,2023-04-27,96,,423.03,6,88.31741678163485
1347.0,2023-06-14,70,,300.47,3,18.426623954051557
1348.0,2024-03-08,110,,138.69,2,19.923255880636322
1349.0,2023-05-27,21,Sports,210.5,4,43.46087806446169
1350.0,2023-05-16,90,Sports,103.88,6,18.260448635324877
1351.0,2024-10-26,76,Electronics,142.23,4,37.566137528053765
1352.0,2023-06-08,69,Electronics,435.36,4,93.46021486540599
1353.0,2024-11-08,62,Sports,187.17,2,16.9826091792078
1354.0,2024-05-17,87,Sports,34.85,3,2.357330211726245
1355.0,2024-10-09,79,Sports,135.39,9,28.513786519088264
1356.0,2024-10-07,194,Beauty,291.54,6,16.50927686882611
1357.0,2024-06-21,96,Electronics,57.28,9,11.252306323835993
1358.0,2023-01-02,128,,449.59,9,128.15902856056167
1359.0,2023-10-30,162,Fashion,44.75,10,8.675617364986396
1360.0,2023-01-16,194,Home & Kitchen,237.44,1,34.913766819619134
1361.0,2024-08-06,48,,109.09,8,22.998577937469076
1362.0,2023-06-08,113,Beauty,199.11,8,32.76618325644147
1363.0,2024-03-31,137,Sports,425.92,3,79.39327572636076
1364.0,2023-08-25,27,Home & Kitchen,402.46,4,114.84848173505007
1365.0,2024-06-15,110,,205.59,1,30.124210326365297
1366.0,2024-02-26,138,Home & Kitchen,308.09,5,89.43780020212742
1367.0,2023-09-22,186,Beauty,391.8,4,108.26909537959644
1368.0,2024-05-03,65,Sports,184.87,1,18.29247677212431
1369.0,2023-07-12,61,Home & Kitchen,431.93,2,29.086306671752556
1370.0,2023-01-13,149,Home & Kitchen,307.67,4,23.135091920948216
1371.0,2024-03-10,187,Beauty,463.43,5,25.282635165424423
1372.0,2023-02-21,126,Beauty,76.5,3,5.6312216244571305
1373.0,2023-08-06,100,Sports,151.46,8,33.435051475410354
1374.0,2023-03-05,169,Home & Kitchen,211.89,7,14.36554068055948
1375.0,2024-08-28,153,Electronics,429.08,5,55.67051586161178
1376.0,2023-12-16,176,Electronics,60.36,9,15.767168442529071
1377.0,2023-01-11,118,Home & Kitchen,213.03,5,11.890905117450746
1378.0,2024-06-26,158,Fashion,474.26,3,120.28045563815718
1379.0,2023-08-12,54,Fashion,362.55,8,43.67411214852404
1380.0,2023-12-06,29,,273.54,4,21.757701736906967
1381.0,2023-02-15,34,,267.11,2,59.88186606010458
1382.0,2023-05-26,177,Sports,174.18,5,36.096316263030054
1383.0,2024-01-03,70,Beauty,71.99,3,19.391802563453137
1384.0,2024-05-12,11,Electronics,281.52,7,65.81030006291748
1385.0,2024-07-19,7,Beauty,121.98,6,30.60115097208596
1386.0,2024-07-05,173,Fashion,486.07,6,58.57563617243374
1387.0,2023-07-30,58,Sports,339.61,7,32.04556086575792
1388.0,2023-04-18,43,Fashion,259.08,2,61.571317463778385
1389.0,2024-03-08,142,Sports,351.58,5,88.49573940789617
1390.0,2024-10-11,61,Fashion,214.83,2,63.93905491400117
1391.0,2023-08-10,47,Beauty,30.36,8,4.649768167757727
1392.0,2024-07-23,59,Electronics,338.14,4,48.355548882492926
1393.0,2024-12-06,109,Electronics,166.22,2,40.57484058363368
1394.0,2024-11-12,149,Sports,361.44,10,48.86700789726269
1395.0,2023-09-14,77,Fashion,201.79,3,57.04388018338583
1396.0,2024-01-13,54,Electronics,205.7,7,54.428875763526875
1397.0,2024-10-11,166,Electronics,98.5,1,15.488977924109825
1398.0,2024-04-13,49,Home & Kitchen,208.41,9,49.54275980960649
1399.0,2024-09-08,184,Fashion,423.38,6,101.03359050749322
1400.0,2023-04-16,109,Sports,186.31,10,14.118752000705651
1401.0,2023-11-18,108,Electronics,122.46,1,33.754657237994934
1402.0,2024-04-11,136,Electronics,364.64,1,64.29080627234666
1403.0,2023-05-08,76,Fashion,455.31,8,116.83908722337897
1404.0,2023-01-27,97,Beauty,120.72,1,15.69509695910386
1405.0,2024-06-12,142,Fashion,466.94,9,127.88590407850396
1406.0,2023-01-08,63,Electronics,223.33,7,32.89660272792517
1407.0,2024-04-18,43,Home & Kitchen,303.39,3,15.99150877065193
1408.0,2024-03-16,87,Home & Kitchen,155.37,6,42.93579941906525
1409.0,2024-08-01,177,Sports,21.97,3,1.5998920722478385
1410.0,2024-12-06,60,,24.07,3,3.124969814200321
1411.0,2024-08-17,37,Beauty,61.81,6,17.771332545852566
1412.0,2023-01-27,43,Home & Kitchen,361.67,7,104.03502170822648
1413.0,2023-01-28,106,Sports,453.16,7,87.62277834548709
1414.0,2023-11-24,132,Home & Kitchen,75.67,8,15.736280461222178
1415.0,2024-08-24,135,Home & Kitchen,246.2,1,39.91182187776558
1416.0,2024-12-23,96,,192.4,3,23.723438118676906
1417.0,2023-11-25,109,Electronics,250.01,3,33.04285574698317
1418.0,2023-12-31,150,Fashion,493.72,1,107.69495303358886
1419.0,2023-09-14,65,Beauty,281.96,10,67.13288058006205
1420.0,2024-06-11,154,Sports,192.86,6,47.80898359324179
1421.0,2023-01-12,114,Sports,411.92,4,101.91087634498317
1422.0,2023-11-09,167,Electronics,46.5,1,3.3852709479410255
